condition_id,split,input_speed_rpm,output_torque_nm,oil_temperature_deg_c,source_path,source_row_count,finite_value_pass,forward_mean_te_deg,backward_mean_te_deg,signed_mean_gap_deg,absolute_mean_gap_deg,absolute_mean_gap_arcmin,raw_pair_rmse_deg,centered_pair_rmse_deg,centered_pair_correlation,forward_peak_to_peak_deg,backward_peak_to_peak_deg,peak_to_peak_difference_deg,slope_pair_rmse_deg_per_deg,gap_zero_crossing_count,target_derived_best_shift_deg,target_derived_aligned_centered_rmse_deg,harmonic_1_phase_gap_rad,harmonic_3_phase_gap_rad,harmonic_39_phase_gap_rad,harmonic_40_phase_gap_rad,harmonic_78_phase_gap_rad,harmonic_81_phase_gap_rad,offline_gap_proxy_only
speed_1800rpm__torque_600Nm__temperature_25degC,validation,1800.0,600.0,25.0,data/simplified_dataset/Test_25degree/1800rpm/1800.0rpm600.0Nm25.0deg.csv,10800,True,-0.03814583615983807,0.009967540257754383,-0.04811337641759245,0.04811337641759245,2.886802585055547,0.04814994498201782,0.0018762226601345235,0.9882734979254382,0.04073187316565079,0.04112103548468728,-0.0003891623190364832,0.005579310611797047,0,0.87890625,0.0017861654240746143,0.013270889355704755,0.3960408698324249,0.7637250850005226,0.2847411462598588,0.2154522958853154,0.7494393884740678,True
speed_1800rpm__torque_1000Nm__temperature_35degC,validation,1800.0,1000.0,35.0,data/simplified_dataset/Test_35degree/1800rpm/1800.0rpm1000.0Nm35.0deg.csv,10800,True,-0.055980375102997235,0.026161684171090736,-0.08214205927408796,0.08214205927408796,4.928523556445278,0.08236501942896947,0.006056279695220155,0.8861737319738471,0.04945153295126872,0.05151717655708996,-0.0020656436058212393,0.01636716451797749,0,-0.87890625,0.003318886494336018,0.021043120334279932,0.5531004353912863,1.7239392484699805,0.6751343879123131,0.38902190913597745,1.0894918576437962,True
speed_1800rpm__torque_1200Nm__temperature_35degC,validation,1800.0,1200.0,35.0,data/simplified_dataset/Test_35degree/1800rpm/1800.0rpm1200.0Nm35.0deg.csv,10800,True,-0.06200017768438358,0.034432583221777585,-0.09643276090616117,0.09643276090616117,5.78596565436967,0.09666655941896023,0.006719102165804778,0.8660184500164043,0.05026674927362316,0.053913357597408236,-0.0036466083237850777,0.017926289361347658,0,-0.703125,0.004539677541081183,0.021957654416903952,0.6815819825918624,2.0703604943269984,0.5217254254466752,0.4236308159180959,1.12903408974866,True
speed_1800rpm__torque_1300Nm__temperature_35degC,validation,1800.0,1300.0,35.0,data/simplified_dataset/Test_35degree/1800rpm/1800.0rpm1300.0Nm35.0deg.csv,10800,True,-0.07242199440164193,0.027724027291363425,-0.10014602169300535,0.10014602169300535,6.008761301580321,0.10036092665340592,0.0065642926347339375,0.8713609849267767,0.05114240819663427,0.05635146548455861,-0.00520905728792434,0.017336126231060154,0,3.8671875,0.0036827834662502895,0.024062538097287596,0.763841581331561,2.202801833597054,0.5529015379760469,0.2863547577169598,0.880174409619388,True
speed_1800rpm__torque_1400Nm__temperature_35degC,validation,1800.0,1400.0,35.0,data/simplified_dataset/Test_35degree/1800rpm/1800.0rpm1400.0Nm35.0deg.csv,10800,True,-0.07238226194142339,0.03615740767030695,-0.10853966961173034,0.10853966961173034,6.51238017670382,0.10873350494218814,0.006489623840352659,0.8765281862887071,0.05285309236647584,0.05456608061892965,-0.0017129882524538065,0.01724183917172129,0,-0.52734375,0.004419412406394813,0.02110516246212428,0.7778725727001987,2.3539525874629335,0.594765452800897,0.3611393296269562,1.0108977141340931,True
speed_1800rpm__torque_1700Nm__temperature_30degC,validation,1800.0,1700.0,30.0,data/simplified_dataset/Test_30degree/1800rpm/1800.0rpm1700.0Nm30.0deg.csv,10800,True,-0.0801622295231409,0.048276052662615074,-0.12843828218575598,0.12843828218575598,7.706296931145359,0.12863408205078647,0.007094697613047774,0.8584623011906255,0.05408503551097934,0.05840846659609991,-0.004323431085120573,0.018633463447608908,0,4.04296875,0.004803234416175097,0.02915779716390896,1.0442829842826502,2.529340537391858,0.6310315766330645,0.31402315594122254,1.1855877299323418,True
speed_100rpm__torque_100Nm__temperature_30degC,test,100.0,100.0,30.0,data/simplified_dataset/Test_30degree/100rpm/100.0rpm100.0Nm30.0deg.csv,194400,True,-0.024584097116816684,-0.00502045938411498,-0.019563637732701703,0.019563637732701703,1.1738182639621022,0.019587593289651713,0.0009684469755329271,0.9968573393934599,0.03864515362202958,0.037651690757972964,0.0009934628640566184,0.0023560478407555143,0,0.52734375,0.0009571755378817282,0.026128826583685722,0.006513107628190795,0.010432559723795308,0.12133520212987721,2.695253621595313,1.8985800464111344,True
speed_100rpm__torque_100Nm__temperature_35degC,test,100.0,100.0,35.0,data/simplified_dataset/Test_35degree/100rpm/100.0rpm100.0Nm35.0deg.csv,194401,True,-0.025552610011946482,-0.005865314263385195,-0.019687295748561286,0.019687295748561286,1.1812377449136773,0.019713049451652344,0.0010073255640414317,0.9966155077414601,0.0384586247781559,0.03731599104053879,0.0011426337376171103,0.002459537869846205,0,0.703125,0.0009408654748406446,0.024590756134456604,0.0027610870512142505,0.008446795612386815,0.17797358986717085,2.576954607081127,2.0394653788240418,True
speed_100rpm__torque_300Nm__temperature_30degC,test,100.0,300.0,30.0,data/simplified_dataset/Test_30degree/100rpm/100.0rpm300.0Nm30.0deg.csv,194400,True,-0.033943853291400455,0.0050772493327196225,-0.03902110262412008,0.03902110262412008,2.3412661574472047,0.03903715924889437,0.0011195321439907528,0.995786946398617,0.039653687243715256,0.03737590722691661,0.002277780016798646,0.002531730950234535,0,0.703125,0.0010845945613628264,0.01662696067203004,0.03267751973325894,0.38679961481370695,0.05210130119974056,2.5752877573378434,2.2902494859008886,True
speed_100rpm__torque_400Nm__temperature_30degC,test,100.0,400.0,30.0,data/simplified_dataset/Test_30degree/100rpm/100.0rpm400.0Nm30.0deg.csv,194399,True,-0.038537953528458624,0.008793212080063761,-0.04733116560852239,0.04733116560852239,2.8398699365113433,0.047346866878887166,0.0012192478770496995,0.9949635877079472,0.03979620396576787,0.03829079130347401,0.0015054126622938632,0.0028589345569540597,0,0.703125,0.0011530014836713142,0.01865660480105962,0.01764764785169448,0.4741278670765696,0.0022254050619357896,2.1877693488715146,2.4240405645991467,True
speed_100rpm__torque_500Nm__temperature_35degC,test,100.0,500.0,35.0,data/simplified_dataset/Test_35degree/100rpm/100.0rpm500.0Nm35.0deg.csv,194400,True,-0.04896729960789239,0.00610020134410212,-0.05506750095199451,0.05506750095199451,3.3040500571196705,0.05508859609364831,0.0015243879005054587,0.9921856780435406,0.040135095965911353,0.03820640528997765,0.0019286906759337016,0.0033205870749841355,0,0.87890625,0.0013084372461397572,0.015513198050460166,0.14186697580832353,0.8162656222809521,0.0057514655122630765,2.1764544655589,2.685854795836451,True
speed_100rpm__torque_600Nm__temperature_35degC,test,100.0,600.0,35.0,data/simplified_dataset/Test_35degree/100rpm/100.0rpm600.0Nm35.0deg.csv,194401,True,-0.045552496678656164,0.01737157646198248,-0.06292407314063864,0.06292407314063864,3.775444388438318,0.06294587850527664,0.0016566955642498176,0.9907755727503214,0.04092142873956511,0.03911023303760987,0.0018111957019552455,0.0036232189811624374,0,0.87890625,0.0013827017099954596,0.016394628179210904,0.20223542741144618,0.9902901642366113,0.08172852222422669,2.0313906603978906,2.8207800668626026,True
speed_100rpm__torque_900Nm__temperature_35degC,test,100.0,900.0,35.0,data/simplified_dataset/Test_35degree/100rpm/100.0rpm900.0Nm35.0deg.csv,194400,True,-0.05688811945161209,0.028875837551443247,-0.08576395700305534,0.08576395700305534,5.14583742018332,0.08578816556852258,0.002037898621207369,0.9860187950290397,0.04184814268399371,0.03998539451660511,0.0018627481673885934,0.0040683691392064915,0,0.87890625,0.0016427273226611845,0.010971555351111781,0.5064233614772788,1.4588258815241621,0.27035311442876286,1.623371240310302,2.916811301720041,True
speed_100rpm__torque_1000Nm__temperature_30degC,test,100.0,1000.0,30.0,data/simplified_dataset/Test_30degree/100rpm/100.0rpm1000.0Nm30.0deg.csv,194400,True,-0.06130768873762815,0.03180284046689565,-0.09311052920452381,0.09311052920452381,5.586631752271429,0.09313304221436887,0.002047658017572905,0.9858076459180988,0.04170044363494492,0.04060078554930931,0.001099658085635613,0.004704306524344811,0,0.87890625,0.0016668390200540706,0.017139867590796207,0.5442803386418742,1.442220203238912,0.5245725190746745,1.3591527304520223,3.0354071903553375,True
speed_100rpm__torque_1100Nm__temperature_30degC,test,100.0,1100.0,30.0,data/simplified_dataset/Test_30degree/100rpm/100.0rpm1100.0Nm30.0deg.csv,194401,True,-0.06460929421714254,0.035963528373598674,-0.10057282259074121,0.10057282259074121,6.034369355444473,0.10059664997253949,0.0021893701900137603,0.9837506694607737,0.042829780651669036,0.041300428277625395,0.001529352374043641,0.004960954055861365,0,0.703125,0.0017279049321096507,0.016949920827463758,0.5541531291997022,1.7049110227834516,0.6289501120012784,1.2806594950874086,2.9074357204281442,True
speed_200rpm__torque_100Nm__temperature_30degC,test,200.0,100.0,30.0,data/simplified_dataset/Test_30degree/200rpm/200.0rpm100.0Nm30.0deg.csv,97200,True,-0.024722925250246226,-0.005397944364310832,-0.019324980885935393,0.019324980885935393,1.1594988531561237,0.019358150084823125,0.0011327349490367503,0.9957120075131577,0.03922503070499509,0.03820814216078366,0.0010168885442114334,0.004028245469901438,0,0.17578125,0.0009449816665195664,0.020573552087210248,0.02396897261676889,0.11804069861640354,0.07573718426358018,2.7743828207387473,1.6009236823798916,True
speed_200rpm__torque_200Nm__temperature_30degC,test,200.0,200.0,30.0,data/simplified_dataset/Test_30degree/200rpm/200.0rpm200.0Nm30.0deg.csv,97200,True,-0.03646092877117318,-0.007712314368024553,-0.028748614403148624,0.028748614403148624,1.7249168641889174,0.028769883637612976,0.0011060625754749716,0.9959266416531581,0.03913313530838497,0.038295710160417655,0.0008374251479673148,0.0038071934783024306,0,-0.3515625,0.001072134968177571,0.013946546532830055,0.06366720403208315,0.08172352266900917,0.11664697147620345,2.617672725141328,1.9680015149909056,True
speed_200rpm__torque_300Nm__temperature_25degC,test,200.0,300.0,25.0,data/simplified_dataset/Test_25degree/200rpm/200.0rpm300.0Nm25.0deg.csv,97200,True,-0.03941540271660106,-0.0031580874494809676,-0.03625731526712009,0.03625731526712009,2.1754389160272054,0.03627451404723405,0.0011168970335893138,0.9958398777836515,0.039828145257735675,0.03860246790927353,0.0012256773484621425,0.0037699869495214206,0,0.87890625,0.0010333080689610983,0.014093320165333866,0.019389247001540433,0.29431368290135684,1.0372846587577937,1.3388249791643152,1.9272228865216574,True
speed_200rpm__torque_900Nm__temperature_25degC,test,200.0,900.0,25.0,data/simplified_dataset/Test_25degree/200rpm/200.0rpm900.0Nm25.0deg.csv,97200,True,-0.061389708940653875,0.019774354068730106,-0.08116406300938397,0.08116406300938397,4.869843780563039,0.08118229856489691,0.0017206034083448,0.9899575634794728,0.04161704617328133,0.040383483624552734,0.0012335625487285978,0.005255945219982476,0,0.703125,0.0015560856688499691,0.015603278340815662,0.3728124781244817,1.386512872792586,0.9464290407396225,0.8880508697035974,2.305488018849159,True
speed_300rpm__torque_100Nm__temperature_35degC,test,300.0,100.0,35.0,data/simplified_dataset/Test_35degree/300rpm/300.0rpm100.0Nm35.0deg.csv,64800,True,-0.02404930623245092,-0.005508377567693522,-0.018540928664757397,0.018540928664757397,1.112455719885444,0.018562810702156592,0.0009010579406879203,0.9972911325672491,0.03860007728343329,0.03814399481258867,0.0004560824708446168,0.00183314140928628,0,0.87890625,0.0008917170842799457,0.018797556400729578,0.014082374141354492,0.15407615236516725,0.14035897228190913,2.9145224232647173,1.4117735199252712,True
speed_300rpm__torque_200Nm__temperature_30degC,test,300.0,200.0,30.0,data/simplified_dataset/Test_30degree/300rpm/300.0rpm200.0Nm30.0deg.csv,64800,True,-0.03623097505382876,-0.007006748302226105,-0.029224226751602654,0.029224226751602654,1.7534536050961593,0.029237999773007815,0.0008973302052849199,0.997342721107071,0.03877294615469572,0.03768190596615659,0.0010910401885391302,0.0017353642911378377,0,0.0,0.0008973302052849199,0.01815383639936866,0.06967586337064001,0.15974770327329235,0.08854465240005142,2.5174640828536474,1.9967988353303614,True
speed_300rpm__torque_800Nm__temperature_25degC,test,300.0,800.0,25.0,data/simplified_dataset/Test_25degree/300rpm/300.0rpm800.0Nm25.0deg.csv,64800,True,-0.049794081630483794,0.022805347542960114,-0.0725994291734439,0.0725994291734439,4.355965750406634,0.07261230199565522,0.0013672179044821142,0.9936940363168468,0.04063896008680103,0.03910292045373732,0.0015360396330637155,0.0031378981083661876,0,0.703125,0.001304745696258021,0.018507190266144963,0.33748720009535954,1.270764246899751,1.1135349432414445,0.7872081200627099,2.331665420950491,True
speed_300rpm__torque_1000Nm__temperature_25degC,test,300.0,1000.0,25.0,data/simplified_dataset/Test_25degree/300rpm/300.0rpm1000.0Nm25.0deg.csv,64800,True,-0.06201298641880146,0.025485248970768516,-0.08749823538956997,0.08749823538956997,5.249894123374198,0.08751386350480966,0.0016538165708032565,0.9907662499002008,0.04154554228057016,0.04012120615956254,0.0014243361210076189,0.003758185756723364,0,0.52734375,0.001510563569082479,0.020226535386083377,0.45663671620922175,1.6160858145659265,0.18910569364663105,0.8154512896178148,2.5791094996544484,True
speed_400rpm__torque_0Nm__temperature_30degC,test,400.0,0.0,30.0,data/simplified_dataset/Test_30degree/400rpm/400.0rpm0.0Nm30.0deg.csv,48600,True,-0.025347326788414313,-0.017506257100228996,-0.007841069688185317,0.007841069688185317,0.470464181291119,0.007906003692990193,0.0010111975764389735,0.9970137337433383,0.038361517561661354,0.039008634210771116,-0.0006471166491097621,0.002293037173337279,0,0.52734375,0.0010064844872366876,0.011275666251562986,0.04189334832628622,0.5230203339858768,0.11471186443736457,2.47069740322373,1.0945364002574323,True
speed_400rpm__torque_300Nm__temperature_25degC,test,400.0,300.0,25.0,data/simplified_dataset/Test_25degree/400rpm/400.0rpm300.0Nm25.0deg.csv,48600,True,-0.03130962583614992,0.003347304573341056,-0.03465693040949098,0.03465693040949098,2.0794158245694585,0.03466949617576579,0.0009333486342940524,0.9970948102628142,0.03923642327758525,0.03814645333190543,0.0010899699456798223,0.003186364461859846,0,-0.17578125,0.0008916496082928189,0.014912295907506104,0.04661976619493169,0.23899386054664706,0.013524602663378432,0.7544251660862428,1.642099652045344,True
speed_400rpm__torque_400Nm__temperature_25degC,test,400.0,400.0,25.0,data/simplified_dataset/Test_25degree/400rpm/400.0rpm400.0Nm25.0deg.csv,48600,True,-0.03577252801711599,0.006591182866322935,-0.042363710883438925,0.042363710883438925,2.5418226530063355,0.042377864193780285,0.0010951592627941984,0.9959886186492634,0.040019134613241775,0.03809500083969839,0.0019241337735433836,0.003962940227640932,0,-0.17578125,0.0008941438104775418,0.015480152853676163,0.04349912300219238,0.39209077977551177,0.0009262112713335768,0.7393190836663723,1.762822527478645,True
speed_400rpm__torque_600Nm__temperature_35degC,test,400.0,600.0,35.0,data/simplified_dataset/Test_35degree/400rpm/400.0rpm600.0Nm35.0deg.csv,48600,True,-0.043656682392262516,0.0153712855073136,-0.059027967899576116,0.059027967899576116,3.541678073974567,0.05904555168431165,0.0014408953297622448,0.993063225296642,0.04176940118944378,0.03886044672738853,0.0029089544620552465,0.00469895042346131,0,1.0546875,0.0014192717393451556,0.01986712866059931,0.21527412397228818,0.8983977171292934,0.11052981504958177,1.3994186306197967,2.395075080872017,True
speed_400rpm__torque_700Nm__temperature_25degC,test,400.0,700.0,25.0,data/simplified_dataset/Test_25degree/400rpm/400.0rpm700.0Nm25.0deg.csv,48600,True,-0.04658041097637991,0.018060388353932352,-0.06464079933031226,0.06464079933031226,3.8784479598187356,0.06465141301782552,0.0011714380648423922,0.9953726035068204,0.04050674237131884,0.038789442585114214,0.0017172997862046277,0.0031362755352939745,0,0.0,0.0011714380648423922,0.01818918605012001,0.25419307055385243,0.9810050364040044,0.01380282577865477,0.6937557800148006,2.2178380518301113,True
speed_400rpm__torque_700Nm__temperature_30degC,test,400.0,700.0,30.0,data/simplified_dataset/Test_30degree/400rpm/400.0rpm700.0Nm30.0deg.csv,48600,True,-0.051482829106070306,0.011732548637167516,-0.06321537774323782,0.06321537774323782,3.7929226645942693,0.06323697599182172,0.0016526189427660425,0.9909007543051152,0.04183923355935905,0.03929297109599336,0.0025462624633656866,0.006460060008630697,0,0.17578125,0.0014781969074899686,0.020027907149287268,0.2612813322380436,1.0767181939897659,0.04091229398623228,0.7248478827649005,2.128799036311062,True
speed_400rpm__torque_900Nm__temperature_30degC,test,400.0,900.0,30.0,data/simplified_dataset/Test_30degree/400rpm/400.0rpm900.0Nm30.0deg.csv,48600,True,-0.0619846163302721,0.018317621338143544,-0.08030223766841564,0.08030223766841564,4.818134260104938,0.08031853362666454,0.0016178595065484318,0.9912039591441988,0.04157086207891192,0.04011264593280656,0.0014582161461053622,0.005029454098917501,0,0.3515625,0.0014322200842278806,0.01705755701570097,0.39902591378769414,1.4341097121605166,0.01099274959516372,0.8886291857726947,2.440228770604416,True
speed_400rpm__torque_1000Nm__temperature_25degC,test,400.0,1000.0,25.0,data/simplified_dataset/Test_25degree/400rpm/400.0rpm1000.0Nm25.0deg.csv,48600,True,-0.05715570692960026,0.02851834868169406,-0.08567405561129432,0.08567405561129432,5.140443336677659,0.08568889038584399,0.0015944060555683126,0.9914688447082567,0.04220906027735846,0.040609649723812195,0.0015994105535462669,0.004900070059691248,0,0.0,0.0015944060555683126,0.020866360041586558,0.45165834167886687,1.5644293569250345,0.005894889696345245,0.5820510979671824,2.270869274191709,True
speed_400rpm__torque_1400Nm__temperature_25degC,test,400.0,1400.0,25.0,data/simplified_dataset/Test_25degree/400rpm/400.0rpm1400.0Nm25.0deg.csv,48600,True,-0.07216017888727662,0.04352272785503607,-0.11568290674231269,0.11568290674231269,6.940974404538761,0.11570187684430004,0.0020950878127084537,0.9854280080832102,0.04398665939055674,0.04151474972033807,0.0024719096702186666,0.005728515008423684,0,0.703125,0.0018880793950467544,0.024598040526387352,0.7369458570068474,2.2601078543978868,0.15570282067960886,0.6607621781710028,2.403845479531517,True
speed_400rpm__torque_1600Nm__temperature_35degC,test,400.0,1600.0,35.0,data/simplified_dataset/Test_35degree/400rpm/400.0rpm1600.0Nm35.0deg.csv,48600,True,-0.07990190180278735,0.051511942087993395,-0.13141384389078076,0.13141384389078076,7.884830633446845,0.13143835816838867,0.0025384309821486106,0.9784875374820522,0.04420472256308018,0.04193496135638361,0.0022697612066965717,0.006430923795276106,0,5.09765625,0.002030042989312993,0.02725225172825639,0.8720341363805446,2.4027510164294803,0.5269002295638519,0.8819733149402119,2.3796418120498193,True
speed_500rpm__torque_300Nm__temperature_35degC,test,500.0,300.0,35.0,data/simplified_dataset/Test_35degree/500rpm/500.0rpm300.0Nm35.0deg.csv,38880,True,-0.03146882820258924,0.0036480664911578194,-0.03511689469374706,0.03511689469374706,2.107013681624824,0.03512990156964119,0.000955872042146994,0.9969696411104033,0.03894457450588666,0.0374224404768739,0.0015221340290127588,0.003106864533169176,0,0.3515625,0.0009065057198957686,0.01599394676194497,0.03944971194730629,0.30782720310295075,0.0005155204483278109,1.5309221300687548,1.9047615003207816,True
speed_500rpm__torque_700Nm__temperature_25degC,test,500.0,700.0,25.0,data/simplified_dataset/Test_25degree/500rpm/500.0rpm700.0Nm25.0deg.csv,38880,True,-0.05134523486072051,0.00991754298354237,-0.061262777844262886,0.061262777844262886,3.675766670655773,0.06127315047361687,0.0011273951246070968,0.9957333229099864,0.04041050158065182,0.03856386938794564,0.0018466321927061782,0.0031599814848384746,0,0.0,0.0011273951246070968,0.019251529022821724,0.23136979306988392,1.0286372281749159,0.07441924552419382,0.33879576041104903,1.7534199520957503,True
speed_500rpm__torque_900Nm__temperature_30degC,test,500.0,900.0,30.0,data/simplified_dataset/Test_30degree/500rpm/500.0rpm900.0Nm30.0deg.csv,38880,True,-0.06137014469653625,0.018825026077448744,-0.080195170773985,0.080195170773985,4.8117102464391,0.0802092001652227,0.0015001252201553683,0.9924136453149536,0.041177020756440544,0.03969861080279878,0.0014784099536417628,0.0036202062219681487,0,0.703125,0.0014058540210387315,0.023599911540773337,0.3978505335574003,1.5309147461271404,0.07223327132478491,0.9923334626059578,2.5453731058299316,True
speed_500rpm__torque_1200Nm__temperature_25degC,test,500.0,1200.0,25.0,data/simplified_dataset/Test_25degree/500rpm/500.0rpm1200.0Nm25.0deg.csv,38880,True,-0.06394494074764313,0.035721327068279615,-0.09966626781592275,0.09966626781592275,5.979976068955365,0.09968099524424295,0.0017134388018103894,0.9901550271247958,0.042143017417479126,0.0402586683458553,0.0018843490716238254,0.004237642408926575,0,0.17578125,0.0016864207922001068,0.022132147077888815,0.5727597581150621,1.9232522469228475,0.1292133384592804,0.5777518491778026,2.39861961860796,True
speed_500rpm__torque_1400Nm__temperature_35degC,test,500.0,1400.0,35.0,data/simplified_dataset/Test_35degree/500rpm/500.0rpm1400.0Nm35.0deg.csv,38880,True,-0.08028006462091625,0.03714204516990312,-0.11742210979081937,0.11742210979081937,7.0453265874491615,0.11744313452218338,0.002222156310529701,0.9834268341974269,0.04411327811429888,0.04125631978244558,0.0028569583318533015,0.00505947672230344,0,5.2734375,0.0018789841203008231,0.024261987913678697,0.7897863400906391,2.208068282525715,0.39920110801441855,1.0158030965429397,2.6087822840407084,True
speed_500rpm__torque_1600Nm__temperature_30degC,test,500.0,1600.0,30.0,data/simplified_dataset/Test_30degree/500rpm/500.0rpm1600.0Nm30.0deg.csv,38880,True,-0.08710890728010177,0.0447453978718296,-0.13185430515193136,0.13185430515193136,7.9112583091158815,0.13187566222652494,0.002373288980689374,0.9811759570240178,0.04481637216800746,0.04227923276467904,0.00253713940332842,0.005173834622809756,0,5.2734375,0.00196148663108273,0.023944165929044085,0.8606431303714994,2.5326030791393483,0.41066605786298455,0.8596144114433408,2.565249378737872,True
speed_500rpm__torque_1700Nm__temperature_25degC,test,500.0,1700.0,25.0,data/simplified_dataset/Test_25degree/500rpm/500.0rpm1700.0Nm25.0deg.csv,38880,True,-0.08314776050572885,0.053857923575538105,-0.13700568408126695,0.13700568408126695,8.220341044876017,0.13702695238026788,0.0024141681897236447,0.9806820743123313,0.04565009824511258,0.04221433731668081,0.003435760928431772,0.0053179793486006115,0,5.09765625,0.0019493986560977577,0.035047057208842804,0.908760789128802,2.564307718808361,0.03957688109519851,0.5565224342490142,2.4659763096533083,True
speed_600rpm__torque_100Nm__temperature_30degC,test,600.0,100.0,30.0,data/simplified_dataset/Test_30degree/600rpm/600.0rpm100.0Nm30.0deg.csv,32400,True,-0.023870221123984688,-0.005256163975510848,-0.01861405714847384,0.01861405714847384,1.1168434289084304,0.01862854305280249,0.0007345016973879688,0.9981999613936423,0.03892163195298786,0.03789019782461503,0.001031434128372831,0.0020904279395863217,0,0.0,0.0007345016973879688,0.015763762304463583,0.09021186214771104,0.062455515547908076,0.28794607531940025,0.8523766968421871,1.0975174551795956,True
speed_600rpm__torque_100Nm__temperature_35degC,test,600.0,100.0,35.0,data/simplified_dataset/Test_35degree/600rpm/600.0rpm100.0Nm35.0deg.csv,32400,True,-0.02417640393537867,-0.0051951208872278755,-0.018981283048150794,0.018981283048150794,1.1388769828890477,0.0189993766275905,0.0008289789400312776,0.997708984063794,0.03818479007816211,0.03754429842897286,0.0006404916491892509,0.00218956503845034,0,0.0,0.0008289789400312776,0.018260421561365106,0.07132618250197287,0.0588731796901536,0.4458292404632277,2.8984953082642795,1.146489362727084,True
speed_600rpm__torque_200Nm__temperature_35degC,test,600.0,200.0,35.0,data/simplified_dataset/Test_35degree/600rpm/600.0rpm200.0Nm35.0deg.csv,32400,True,-0.027817040451628354,-0.00017701547037418837,-0.027640024981254167,0.027640024981254167,1.65840149887525,0.027652789916872082,0.0008401245278575494,0.9976491646871084,0.038719861617759664,0.037042216657385114,0.0016776449603745497,0.001963766035420152,0,0.0,0.0008401245278575494,0.017106915240258033,0.07688669970706186,0.19641054197784213,0.23561173978507927,2.2672661988412663,1.8083197507086428,True
speed_600rpm__torque_500Nm__temperature_30degC,test,600.0,500.0,30.0,data/simplified_dataset/Test_30degree/600rpm/600.0rpm500.0Nm30.0deg.csv,32400,True,-0.03883263448522835,0.011287248259141982,-0.050119882744370334,0.050119882744370334,3.00719296466222,0.0501301713689892,0.0010155959702527508,0.9965413681941104,0.03945622176637929,0.03752281069203635,0.0019334110743429445,0.00272680385180536,0,0.3515625,0.0009905708882183316,0.01766602237131595,0.09573698499113514,0.655414275416603,0.06060396102871379,0.9472418229606927,2.123527438499266,True
speed_600rpm__torque_500Nm__temperature_35degC,test,600.0,500.0,35.0,data/simplified_dataset/Test_35degree/600rpm/600.0rpm500.0Nm35.0deg.csv,32400,True,-0.04285632315898507,0.008345937443446066,-0.05120226060243113,0.05120226060243113,3.072135636145868,0.051214572454192545,0.0011229162330584678,0.9957729554458062,0.039761749615262056,0.0377384980093486,0.002023251605913455,0.002920712031141246,0,0.3515625,0.001096748168930565,0.017923051274090877,0.12089805834004008,0.6697998186556509,0.05335727714691657,1.376649630081619,2.2743793270717014,True
speed_600rpm__torque_700Nm__temperature_35degC,test,600.0,700.0,35.0,data/simplified_dataset/Test_35degree/600rpm/600.0rpm700.0Nm35.0deg.csv,32400,True,-0.045570630291592966,0.017380073576681927,-0.0629507038682749,0.0629507038682749,3.777042232096494,0.06296233597424732,0.0012102205678129988,0.9950981537419977,0.04008619204775944,0.03855040383784761,0.0015357882099118342,0.003266791274586703,0,-0.17578125,0.0011849120422058705,0.021097398875554375,0.29564713628028616,1.103299382872004,0.029171445983713375,0.7441440614766445,2.1930834640194887,True
speed_600rpm__torque_1000Nm__temperature_30degC,test,600.0,1000.0,30.0,data/simplified_dataset/Test_30degree/600rpm/600.0rpm1000.0Nm30.0deg.csv,32400,True,-0.057110747400755085,0.029907768541417933,-0.08701851594217302,0.08701851594217302,5.2211109565303815,0.08703172409170325,0.0015162063171412343,0.9922792832401872,0.04101039743158617,0.0401087163517656,0.0009016810798205682,0.003297152566190932,0,0.52734375,0.001430442643428362,0.020996838432007288,0.46950913257893934,1.6827201687474111,0.0833300819080703,0.9105386901975856,2.4808451011298875,True
speed_600rpm__torque_1300Nm__temperature_30degC,test,600.0,1300.0,30.0,data/simplified_dataset/Test_30degree/600rpm/600.0rpm1300.0Nm30.0deg.csv,32400,True,-0.06854435542243999,0.040469013868875275,-0.10901336929131526,0.10901336929131526,6.5408021574789155,0.10903121898224262,0.0019728224727694993,0.9870003002169986,0.04250209922135239,0.04075542180215193,0.001746677419200461,0.00452555540702705,0,0.52734375,0.0017260514945152622,0.022470213410214022,0.7259265416044334,2.1917554130496404,0.07555272269062714,0.8803071473079332,2.6142616047464657,True
speed_600rpm__torque_1700Nm__temperature_25degC,test,600.0,1700.0,25.0,data/simplified_dataset/Test_25degree/600rpm/600.0rpm1700.0Nm25.0deg.csv,32400,True,-0.0895285941492468,0.046409667508652795,-0.1359382616578996,0.1359382616578996,8.156295699473976,0.13595738430726867,0.0022802116355221365,0.9827675926680308,0.044471885977410586,0.04193537278030765,0.0025365131971029353,0.004765410313412742,0,4.921875,0.0019013234218571492,0.030910917299589752,0.8567609280027542,2.5202295827404457,0.1270837891114046,0.5282586018240251,2.52168455495949,True
speed_700rpm__torque_200Nm__temperature_30degC,test,700.0,200.0,30.0,data/simplified_dataset/Test_30degree/700rpm/700.0rpm200.0Nm30.0deg.csv,27772,True,-0.03466748607443952,-0.009209876679792613,-0.025457609394646908,0.025457609394646908,1.5274565636788144,0.02547586343568506,0.0009642311461781619,0.9969219600840225,0.03866702587003278,0.03804091538718808,0.0006261104828447009,0.0039178465078825,0,-0.3515625,0.0007974699711345401,0.014263868097478871,0.07967122885351174,0.07960173088418165,0.19088566832360215,0.31384635734222016,1.2582821732506149,True
